"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"266",2022,2,1,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,2,4,4
"267",2022,1,2,1,2,3,NA,NA,NA,2,NA,4,4,4,2,2,1,1,2,2
"268",2022,2,1,2,NA,NA,1,3,3,2,NA,1,3,3,2,NA,NA,NA,NA,NA
"269",2022,1,1,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,2,3,2
"270",2022,1,3,2,NA,NA,4,4,4,2,NA,4,3,3,2,2,NA,1,2,2
"271",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,4,6,NA
"272",2022,2,4,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,1,5,2,5,4
"273",2022,1,4,1,9,1,NA,NA,NA,1,0,NA,NA,NA,1,2,4,2,4,4
"274",2022,1,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"275",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,5
"276",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"277",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,5
"278",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"279",2022,1,6,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,2,2
"280",2022,1,5,1,10,2,NA,NA,NA,2,NA,4,3,3,2,2,5,2,3,3
"281",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"282",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"283",2022,2,2,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,3
"284",2022,2,1,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,2,2,3
"285",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"286",2022,2,7,1,0,7,NA,NA,NA,1,0,NA,NA,NA,3,2,5,1,3,3
"287",2022,1,2,2,NA,NA,4,4,4,2,NA,3,4,4,3,NA,NA,1,3,2
"288",2022,1,2,2,NA,NA,2,2,4,2,NA,2,2,4,2,NA,NA,1,3,3
"289",2022,2,3,2,NA,NA,2,3,3,2,NA,3,4,3,1,1,5,2,3,4
"290",2022,2,5,1,0,5,NA,NA,NA,2,NA,3,4,4,2,NA,NA,2,2,4
"291",2022,1,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,4
"292",2022,2,2,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,5,3
"293",2022,1,4,2,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2022,2,4,2,NA,NA,4,3,2,2,NA,4,4,4,2,NA,NA,3,3,1
"295",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"296",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,1,1
"297",2022,2,4,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,4,3
"298",2022,1,4,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,2,2,2
"299",2022,1,4,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,4,3
"300",2022,2,4,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"301",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"302",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,4,4
"303",2022,1,7,1,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,NA
"304",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,4,3
"305",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,NA,NA
"306",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,NA,2,NA,NA,1,2,NA
"307",2022,2,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,4,3,2
"308",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"309",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"310",2022,2,1,2,NA,NA,3,4,3,2,NA,3,4,3,3,NA,NA,2,3,3
"311",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"312",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"313",2022,2,1,1,1,3,NA,NA,NA,2,NA,3,3,3,2,2,3,1,NA,NA
"314",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"315",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,NA,NA,NA
"316",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,5,4
"317",2022,1,2,2,NA,NA,3,3,4,2,NA,4,3,4,1,NA,NA,2,3,3
"318",2022,2,1,2,NA,NA,4,3,3,2,NA,4,3,3,2,NA,NA,4,2,2
"319",2022,2,1,2,NA,NA,NA,NA,NA,2,NA,4,4,4,2,NA,NA,NA,NA,NA
"320",2022,2,1,2,NA,NA,4,3,4,2,NA,4,3,4,1,NA,NA,1,5,2
"321",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"322",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,2,2
"323",2022,2,2,1,1,3,NA,NA,NA,2,NA,2,4,3,NA,2,5,NA,NA,NA
"324",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"325",2022,1,3,2,NA,NA,4,3,4,2,NA,2,3,4,NA,NA,NA,NA,NA,NA
"326",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"327",2022,1,4,1,30,1,NA,NA,NA,1,30,NA,NA,NA,1,1,3,3,3,4
"328",2022,1,4,2,NA,NA,4,1,4,2,NA,4,NA,4,1,NA,NA,2,2,2
"329",2022,2,4,2,NA,NA,2,4,3,2,NA,3,4,4,2,NA,NA,1,5,5
"330",2022,2,4,2,NA,NA,1,4,4,2,NA,1,4,4,1,NA,NA,1,3,2
"331",2022,2,4,1,0,5,NA,NA,NA,1,0,NA,NA,NA,3,NA,NA,1,4,4
"332",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"333",2022,2,4,2,NA,NA,2,3,3,2,NA,4,4,4,2,NA,NA,1,3,3
"334",2022,2,4,2,NA,NA,3,3,3,2,NA,4,4,4,2,NA,NA,4,4,4
"335",2022,2,6,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,2
"336",2022,2,5,2,NA,NA,1,3,3,2,NA,4,4,4,1,NA,NA,1,1,5
"337",2022,2,7,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,1,4,4
"338",2022,2,7,1,0,5,NA,NA,NA,2,NA,4,4,4,2,NA,NA,4,6,6
"339",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"340",2022,1,1,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,2,3,3
"341",2022,1,6,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,3,2
"342",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,1
"343",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,5,2
"344",2022,NA,NA,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"345",2022,2,2,2,NA,NA,2,4,4,2,NA,2,4,4,3,NA,NA,NA,6,4
"346",2022,1,6,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"347",2022,1,4,2,NA,NA,4,3,3,2,NA,4,4,4,1,NA,NA,1,3,3
"348",2022,2,7,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,2,2
"349",2022,2,7,1,0,6,NA,NA,NA,2,NA,4,4,4,3,NA,NA,2,2,2
"350",2022,2,7,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,4,2,2
"351",2022,1,7,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,4,4,4
"352",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"353",2022,2,5,2,NA,NA,2,3,2,1,0,NA,NA,NA,1,NA,NA,1,3,5
"354",2022,2,1,2,NA,NA,2,2,2,2,NA,2,3,3,2,NA,NA,4,4,3
"355",2022,2,1,2,NA,NA,4,3,3,2,NA,3,2,4,1,2,5,3,2,2
"356",2022,1,2,1,24,2,NA,NA,NA,2,NA,4,4,4,3,2,5,4,3,2
"357",2022,1,3,2,NA,NA,2,3,3,2,NA,4,3,3,1,NA,NA,2,4,4
"358",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"359",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,3,3,2
"360",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,2
"361",2022,2,1,2,NA,NA,3,4,4,2,NA,3,4,4,2,NA,NA,1,2,3
"362",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2022,2,5,2,NA,NA,2,3,2,1,0,NA,NA,NA,2,NA,NA,2,4,4
"364",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"365",2022,2,3,1,0,6,NA,NA,NA,2,NA,3,3,3,1,NA,NA,2,5,5
"366",2022,2,3,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,1,4,3
"367",2022,1,3,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,1,2,2
"368",2022,1,6,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,4,1
"369",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,NA,NA
"370",2022,1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"371",2022,1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"372",2022,1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"373",2022,1,1,2,NA,NA,2,3,3,2,NA,2,2,3,3,NA,NA,1,1,1
"374",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"375",2022,2,1,2,NA,NA,2,2,2,1,0,NA,NA,NA,2,NA,NA,1,2,2
"376",2022,2,4,2,NA,NA,3,4,4,2,NA,3,4,4,1,NA,NA,1,3,5
"377",2022,2,4,1,2,2,NA,NA,NA,2,NA,1,2,2,1,2,5,1,4,4
"378",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"379",2022,1,2,2,NA,NA,2,2,2,2,NA,4,4,4,1,NA,NA,2,3,3
"380",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,5
"381",2022,1,4,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"382",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"383",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,5,3
"384",2022,2,4,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,4,2,1
"385",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"386",2022,2,4,1,0,NA,NA,NA,NA,2,NA,4,4,4,1,NA,NA,4,6,6
"387",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"388",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"389",2022,1,4,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,4,2,2
"390",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"391",2022,2,4,2,NA,NA,3,NA,3,2,NA,3,3,3,2,NA,NA,1,4,4
"392",2022,NA,NA,2,NA,NA,4,3,4,2,NA,4,3,4,3,NA,NA,2,2,3
"393",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"394",2022,2,5,1,0,6,NA,NA,NA,2,NA,2,4,4,1,NA,NA,1,4,3
"395",2022,2,5,1,25,1,NA,NA,NA,2,NA,4,4,4,1,2,3,1,5,4
"396",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"397",2022,2,5,1,10,2,NA,NA,NA,2,NA,2,4,4,1,2,5,1,3,3
"398",2022,1,5,1,0,6,NA,NA,NA,2,NA,2,4,4,1,NA,NA,1,3,4
"399",2022,2,5,1,20,2,NA,NA,NA,2,NA,2,4,4,1,1,5,1,4,2
"400",2022,1,7,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,3,3
"401",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"402",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"403",2022,2,1,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,1,4,3
"404",2022,2,1,2,NA,NA,3,4,4,2,NA,3,4,4,2,NA,NA,1,2,2
"405",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"406",2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",2022,2,1,2,NA,NA,1,3,3,2,NA,1,3,3,3,NA,NA,2,3,3
"408",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"409",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"410",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,2,2
"411",2022,1,1,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,2,3,3
"412",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"413",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"414",2022,2,1,2,NA,NA,4,3,4,2,NA,4,3,3,1,NA,NA,1,3,3
"415",2022,2,1,2,NA,NA,3,4,3,2,NA,2,3,3,1,NA,NA,2,3,3
"416",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"417",2022,2,4,1,0,7,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,3
"418",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,NA
"419",2022,2,5,2,NA,NA,4,4,4,2,NA,2,4,4,NA,NA,NA,NA,NA,NA
"420",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"421",2022,2,7,2,NA,NA,2,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"422",2022,1,3,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,2,3,3
"423",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"424",2022,1,5,1,0,6,NA,NA,NA,2,NA,3,4,4,1,NA,NA,1,2,2
"425",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"426",2022,2,5,2,NA,NA,3,3,3,2,NA,3,4,4,1,NA,NA,1,4,4
"427",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"428",2022,1,6,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,2,5,4,3,3
"429",2022,1,6,2,NA,NA,4,4,4,2,NA,1,4,4,NA,NA,NA,NA,NA,NA
"430",2022,1,NA,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"431",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"432",2022,2,1,2,NA,NA,3,3,3,2,NA,2,4,4,NA,NA,NA,NA,NA,NA
"433",2022,1,6,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,3,2,1
"434",2022,1,1,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,1,2,2
"435",2022,2,2,1,20,3,NA,NA,NA,2,NA,4,4,4,2,2,5,2,1,3
"436",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,3
"437",2022,2,3,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"438",2022,2,1,2,NA,NA,3,3,4,2,NA,3,4,4,1,NA,NA,2,4,4
"439",2022,2,7,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,3,3
"440",2022,2,1,1,15,2,NA,NA,NA,2,NA,3,3,3,2,2,5,2,4,3
"441",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"442",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"443",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,4,3
"444",2022,2,6,2,NA,NA,4,4,4,2,NA,2,4,4,NA,NA,NA,2,2,3
"445",2022,1,3,2,NA,NA,2,3,3,2,NA,2,4,4,3,NA,NA,1,4,3
"446",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"447",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,4
"448",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"449",2022,1,4,2,NA,NA,4,4,4,2,NA,2,4,4,1,NA,NA,4,3,3
"450",2022,1,7,2,NA,NA,2,3,3,2,NA,4,4,4,2,NA,NA,2,3,2
"451",2022,1,7,2,NA,NA,3,3,3,1,0,NA,NA,NA,1,NA,NA,2,4,4
"452",2022,1,7,1,3,2,NA,NA,NA,2,NA,4,4,4,2,2,1,2,3,4
"453",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"454",2022,1,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"455",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"456",2022,2,1,2,NA,NA,4,2,4,2,NA,4,4,4,3,NA,NA,4,1,2
"457",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,2,2
"458",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"459",2022,1,3,2,NA,NA,1,3,3,2,NA,4,4,4,1,NA,NA,2,4,4
"460",2022,2,3,2,NA,NA,4,4,4,2,NA,3,2,3,3,NA,NA,1,4,4
"461",2022,2,3,1,0,7,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,3,4
"462",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"463",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"464",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,4
"465",2022,2,1,2,NA,NA,3,4,4,2,NA,3,4,4,3,NA,NA,2,3,3
"466",2022,1,6,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,2,3
"467",2022,2,5,2,NA,NA,1,4,4,2,NA,2,4,4,1,NA,NA,1,3,3
"468",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,2
"469",2022,2,5,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,2
"470",2022,2,5,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,4,4
"471",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"472",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,4
"473",2022,1,4,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,1,2,NA
"474",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,4,3
"475",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,NA
"476",2022,2,1,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,2,3,3
"477",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"478",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,2,2
"479",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"480",2022,2,1,1,0,4,NA,NA,NA,1,0,NA,NA,NA,3,NA,NA,1,2,5
"481",2022,2,1,2,NA,NA,4,4,4,2,NA,3,4,4,3,NA,NA,NA,4,3
"482",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,2
"483",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"484",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,3,2,NA,NA,1,3,2
"485",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,4
"486",2022,1,2,2,NA,NA,4,3,3,2,NA,3,3,3,2,NA,NA,4,4,4
"487",2022,2,1,2,NA,NA,1,4,4,2,NA,1,4,4,3,NA,NA,1,4,4
"488",2022,2,3,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,2,2
"489",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,2
"490",2022,1,4,1,1,3,NA,NA,NA,2,NA,4,2,4,1,2,1,1,2,2
"491",2022,NA,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,1,2
"492",2022,1,1,2,NA,NA,4,4,4,1,0,NA,NA,NA,3,NA,NA,4,2,2
"493",2022,1,2,2,NA,NA,4,4,4,2,NA,4,NA,4,NA,NA,NA,NA,NA,NA
"494",2022,NA,3,1,0,4,NA,NA,NA,2,NA,2,3,3,1,NA,NA,2,3,3
"495",2022,1,7,1,23,2,NA,NA,NA,1,21,NA,NA,NA,2,NA,3,3,3,5
"496",2022,2,6,1,3,3,NA,NA,NA,2,NA,4,4,4,1,2,1,1,5,2
"497",2022,2,2,1,1,3,NA,NA,NA,2,NA,3,4,4,2,2,NA,2,3,2
"498",2022,1,3,2,NA,NA,3,2,4,2,NA,3,3,3,2,NA,NA,2,4,3
"499",2022,2,4,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,2
"500",2022,1,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,1,1
"501",2022,2,7,2,NA,NA,1,3,3,2,NA,1,3,3,1,NA,NA,2,4,3
"502",2022,2,6,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,2,5,3
"503",2022,2,6,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,3,3
"504",2022,2,7,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,2,4,4
"505",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,6,6
"506",2022,1,4,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,2,2,NA
"507",2022,2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"508",2022,2,5,1,0,5,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,1,3,2
"509",2022,2,5,1,14,3,NA,NA,NA,1,1,NA,NA,NA,1,1,3,2,5,4
"510",2022,1,5,2,NA,NA,2,4,4,2,NA,1,3,3,1,NA,NA,1,5,5
"511",2022,1,5,2,NA,NA,2,3,3,2,NA,3,3,3,3,NA,NA,3,2,2
"512",2022,1,7,1,10,2,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2022,2,1,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"514",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,2,5,1,2,2
"515",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,2
"516",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"517",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"518",2022,1,2,2,NA,NA,NA,NA,NA,2,NA,NA,4,4,1,NA,NA,NA,3,NA
"519",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"520",2022,2,2,2,NA,NA,2,3,3,1,0,NA,NA,NA,1,NA,NA,2,5,4
"521",2022,2,2,1,12,2,NA,NA,NA,1,0,NA,NA,NA,1,1,5,2,3,1
"522",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"523",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,3,3,2
"524",2022,2,3,2,NA,NA,2,3,2,2,NA,2,3,4,1,NA,NA,2,4,3
"525",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"526",2022,2,5,1,0,5,NA,NA,NA,2,NA,3,3,3,3,NA,NA,2,4,2
"527",2022,1,5,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,2,4,4
"528",2022,1,5,1,0,5,NA,NA,NA,2,NA,2,3,3,1,NA,NA,2,3,3
"529",2022,1,5,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,2,3
"530",2022,2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"531",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"532",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"533",2022,2,7,1,1,3,NA,NA,NA,1,0,NA,NA,NA,1,2,1,2,4,4
"534",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"535",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"536",2022,1,4,2,NA,NA,3,4,4,2,NA,NA,4,4,2,NA,NA,4,2,2
"537",2022,1,4,2,NA,NA,3,4,4,2,NA,3,4,4,1,NA,NA,1,4,3
"538",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"539",2022,1,4,1,0,4,NA,NA,NA,1,0,NA,NA,NA,2,NA,NA,1,4,5
"540",2022,2,4,2,NA,NA,NA,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"541",2022,1,4,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
