"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"12829",2018,"F","10th","Yes","35","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Most of the time"
"12830",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Most of the time","Sometimes"
"12831",2018,"F","10th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","Yes","6","No","Never","Rarely"
"12832",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Never"
"12833",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12834",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"12835",2018,"F","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Always"
"12836",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Never"
"12837",2018,"F","10th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Rarely"
"12838",2018,"F","10th","Yes","75","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12839",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12840",2018,"M","10th","No","1","Today","No","No","Yes","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12841",2018,"M","10th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Not Sure","No","1","No","Never","Sometimes"
"12842",2018,"M","10th","Yes","7","Today","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","6","Yes","Rarely","Rarely"
"12843",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","No","Yes","4","Yes","Rarely","Rarely"
"12844",2018,"M","10th","Yes","7","Last Month","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","No","2","Yes","Most of the time","Rarely"
"12845",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","I do not use the internet","Sometimes"
"12846",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","1-4 Years Ago","No","No","No","Yes","Yes","2","","Most of the time","Sometimes"
"12847",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","No","Yes","Yes","2","Yes","Rarely","Never"
"12848",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Sometimes","Rarely"
"12849",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Most of the time"
"12850",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","5","Last Month","Yes","Yes","Yes","No","Yes","6","Yes","Sometimes","Sometimes"
"12851",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Never"
"12852",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12853",2018,"M","11th","No","1","Today","Yes","No","No","No","1","Today","Yes","Yes","No","Yes","No","1","Yes","Never","Never"
"12854",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12855",2018,"F","11th","Yes","100","Last Year","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","5","Yes","Sometimes","Never"
"12856",2018,"M","11th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Rarely"
"12857",2018,"M","11th","Yes","35","Today","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"12858",2018,"M","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","2","Last 6 Months","Yes","Yes","Yes","","Yes","","","",""
"12859",2018,"F","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","Yes","Yes","No","Yes","6","Yes","I do not use the internet","Rarely"
"12860",2018,"F","11th","Yes","100","1-4 Years Ago","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","Yes","Yes","No","Yes","6","Yes","Never","Never"
"12861",2018,"F","11th","Yes","75","Last Month","No","Yes","Yes","Yes","1","8","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12862",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12863",2018,"F","11th","Yes","100","Last Month","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","6","No","Never","Never"
"12864",2018,"F","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","Yes","5","Yes","Never","Rarely"
"12865",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12866",2018,"M","11th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","3","Last 6 Months","Yes","Yes","Yes","Yes","No","5","Yes","Rarely","Sometimes"
"12867",2018,"M","11th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","No","No","6","Yes","Rarely","Rarely"
"12868",2018,"M","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Yes","Yes","6","No","Sometimes","Rarely"
"12869",2018,"M","11th","Yes","35","Today","Yes","No","No","Yes","1","5 Years Ago","No","No","No","Yes","No","1","Yes","Most of the time","Most of the time"
"12870",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12871",2018,"F","6th","No","1","Today","No","No","No","No","1","8","No","No","No","Not Sure","No","1","No","Never","Never"
"12872",2018,"F","11th","Yes","35","Last 7 Days","No","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12873",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"12874",2018,"F","11th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","6","Yes","Rarely","Sometimes"
"12875",2018,"F","11th","Yes","75","Today","Yes","No","No","Yes","1","8","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12876",2018,"F","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","Yes","5","Yes","Sometimes","Most of the time"
"12877",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"12878",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12879",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12880",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12881",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12882",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","No","Sometimes","Sometimes"
"12883",2018,"M","7th","","","","","","","","","","","","","","","","","",""
"12884",2018,"M","7th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Sometimes"
"12885",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12886",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12887",2018,"M","7th","Yes","15","Today","No","No","No","Yes","2","5 Years Ago","No","No","No","Not Sure","No","6","No","Sometimes","Rarely"
"12888",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","*"
"12889",2018,"F","7th","No","1","Today","No","No","No","Yes","1","8","Yes","No","No","Not Sure","No","1","No","Sometimes","Most of the time"
"12890",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","No","Never","I do not use the internet"
"12891",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12892",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12893",2018,"F","7th","No","1","Today","Yes","Yes","No","Yes","1","Last Year","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"12894",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","*","No","Yes","No","1","*","Sometimes","Never"
"12895",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","Yes","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12896",2018,"F","7th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","Yes","Yes","Yes","Yes","No","1","No","Most of the time","Always"
"12897",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"12898",2018,"M","8th","Yes","75","Today","Yes","Yes","Yes","No","1","Today","Yes","No","Yes","Yes","Yes","4","No","Sometimes","Most of the time"
"12899",2018,"M","7th","Yes","1","Last Month","No","No","No","No","","","No","No","No","Yes","Yes","1","Yes","Sometimes","Sometimes"
"12900",2018,"F","7th","No","1","Today","No","Yes","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12901",2018,"F","7th","No","1","Today","Yes","No","Yes","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"12902",2018,"M","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","","No","No","1","Yes","I do not use the internet","I do not use the internet"
"12903",2018,"F","8th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","No","No","4","No","Rarely","Rarely"
"12904",2018,"M","8th","Yes","15","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","No","6","Yes","Always","Rarely"
"12905",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12906",2018,"F","8th","Yes","75","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Not Sure","Yes","1","No","Never","Never"
"12907",2018,"M","8th","Yes","35","Last 6 Months","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","6","Yes","Rarely","Rarely"
"12908",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"12909",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12910",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"12911",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12912",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12913",2018,"M","6th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","*","Last 7 Days","Yes","Yes","Yes","Not Sure","Yes","6","*","Rarely","*"
"12914",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"12915",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12916",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12917",2018,"M","7th","No","1","Today","Yes","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","1","Yes","Most of the time","Most of the time"
"12918",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12919",2018,"M","8th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","Yes","No","Yes","No","1","Yes","Sometimes","Most of the time"
"12920",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","","Always"
"12921",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","Sometimes"
"12922",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","Yes","No","Yes","No","2","No","Never","Sometimes"
"12923",2018,"F","6th","No","1","Today","No","No","No","No","7","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12924",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Never"
"12925",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"12926",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","Yes","Sometimes","Always"
"12927",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12928",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"12929",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12930",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"12931",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"12932",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"12933",2018,"M","6th","No","1","Today","Yes","Yes","No","Yes","2","5 Years Ago","Yes","","Yes","Yes","Yes","6","Yes","Rarely","Sometimes"
"12934",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12935",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Always","Always"
"12936",2018,"M","6th","Yes","75","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","Not Sure","No","1","Yes","Sometimes","Rarely"
"12937",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","","I do not use the internet","I do not use the internet"
"12938",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Never","Never"
"12939",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","Yes","No","No","1","Yes","Rarely","Rarely"
"12940",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Never"
"12941",2018,"M","8th","No","1","Today","No","No","No","Yes","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12942",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"12943",2018,"M","8th","Yes","75","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Never","Rarely"
"12944",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","Yes","No","Yes","No","1","Yes","Never","Never"
"12945",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"12946",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","I do not use the internet","I do not use the internet"
"12947",2018,"M","8th","No","1","Today","Yes","Yes","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12948",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"12949",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"12950",2018,"M","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Never"
"12951",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","1","","",""
"12952",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","No","Yes","No","1","No","Sometimes","Most of the time"
"12953",2018,"M","7th","Yes","75","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","2","Yes","Sometimes","Rarely"
"12954",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","Yes","Yes","No","1","No","Never","Never"
"12955",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Most of the time","Most of the time"
"12956",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"12957",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"12958",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"12959",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"12960",2018,"F","9th","No","","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","No","No","1","Yes","Most of the time","I do not use the internet"
"12961",2018,"","","","1","","","","","","","","","","","","","","","",""
"12962",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"12963",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","1","","",""
