"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Any_Tobacco_Craving","E_Cig_Promotions_Internet"
"269",2016,"M","7th","Yes","15","Today","Yes","No","Yes","No","1","Today","No","No","No","Rarely"
"270",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","No","Most of the time"
"271",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"272",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"273",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"274",2016,"F","7th","No","1","Today","Yes","No","No","Yes","2","Today","No","No","No","Sometimes"
"275",2016,"F","7th","No","1","Today","No","No","No","Yes","2","Today","No","No","No","Most of the time"
"276",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"277",2016,"M","6th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"278",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"279",2016,"M","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"280",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"281",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"282",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"283",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"284",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"285",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"286",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"287",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"288",2016,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","Yes","Sometimes"
"289",2016,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","Yes","Most of the time"
"290",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"291",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"292",2016,"F","7th","Yes","75","Today","Yes","No","Yes","No","1","Today","No","No","No","I do not use the internet"
"293",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"294",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"295",2016,"F","8th","Yes","75","Today","Yes","Yes","Yes","Yes","2","Today","Yes","No","Yes","Sometimes"
"296",2016,"F","7th","Yes","1","Today","Yes","Yes","Yes","Yes","5","Today","Yes","No","Yes","Sometimes"
"297",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"298",2016,"M","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Most of the time"
"299",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"300",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"301",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"302",2016,"M","8th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"303",2016,"M","8th","No","1","Today","Yes","Yes","No","Yes","3","","Yes","Yes","No","Never"
"304",2016,"M","8th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"305",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"306",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"307",2016,"M","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"308",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"309",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"310",2016,"M","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"311",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"312",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"313",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"314",2016,"M","9th","Yes","1","Today","Yes","No","No","Yes","2","","No","No","No","Rarely"
"315",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"316",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"317",2016,"F","9th","Yes","35","Today","Yes","Yes","Yes","Yes","2","Today","Yes","Yes","Yes","Most of the time"
"318",2016,"F","9th","No","1","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"319",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"320",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No",""
"321",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"322",2016,"F","9th","No","1","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Never"
"323",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"324",2016,"F","9th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","4","Today","Yes","Yes","Yes","Rarely"
"325",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"326",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"327",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"328",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"329",2016,"M","9th","No","1","","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"330",2016,"F","9th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Rarely"
"331",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"332",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Most of the time"
"333",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"334",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"335",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"336",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"337",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"338",2016,"M","9th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Rarely"
"339",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"340",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"341",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"342",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"343",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"344",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"345",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"346",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"347",2016,"M","9th","Yes","75","Today","Yes","Yes","Yes","No","1","Today","No","No","No","Never"
"348",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"349",2016,"","9th","Yes","1","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Most of the time"
"350",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"351",2016,"M","9th","Yes","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"352",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"353",2016,"M","9th","Yes","1","Today","Yes","Yes","Yes","Yes","2","Today","Yes","Yes","No","Sometimes"
"354",2016,"M","9th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Most of the time"
"355",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"356",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"357",2016,"F","9th","Yes","75","Today","Yes","No","No","Yes","2","Today","No","No","No","Always"
"358",2016,"F","9th","Yes","1","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"359",2016,"M","9th","No","1","Today","","No","No","No","1","Today","No","No","No","Sometimes"
"360",2016,"M","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"361",2016,"M","9th","No","1","Today","","No","No","No","1","Today","No","No","No","Rarely"
"362",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"363",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"364",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"365",2016,"M","7th","Yes","75","5 Years Ago","","Yes","Yes","Yes","2","Today","Yes","No","No","Sometimes"
"366",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"367",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"368",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"369",2016,"M","7th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"370",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"371",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"372",2016,"F","7th","No","1","Today","No","Yes","No","No","1","Today","No","Yes","No","Sometimes"
"373",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"374",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"375",2016,"","","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"376",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"377",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"378",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"379",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"380",2016,"M","7th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Never"
"381",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Never"
"382",2016,"M","7th","Yes","75","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Rarely"
"383",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"384",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"385",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"386",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"387",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"388",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"389",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"390",2016,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"391",2016,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"392",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"393",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"394",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"395",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"396",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"397",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"398",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"399",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"400",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"401",2016,"F","8th","No","1","Today","","","","No","1","Today","","","No","Rarely"
"402",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"403",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"404",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"405",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"406",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"407",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"408",2016,"F","8th","Yes","100","Last 7 Days","Yes","Yes","Yes","Yes","3","Today","Yes","No","No","Rarely"
"409",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"410",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"411",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"412",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"413",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"414",2016,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"415",2016,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"416",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"417",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"418",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"419",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"420",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"421",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"422",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"423",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"424",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"425",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"426",2016,"F","6th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Most of the time"
"427",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"428",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"429",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"430",2016,"M","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Never"
"431",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"432",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"433",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"434",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"435",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"436",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"437",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"438",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"439",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"440",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"441",2016,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"442",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"443",2016,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"444",2016,"F","10th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","Yes","Always"
"445",2016,"F","10th","No","1","Today","No","No","","No","1","Today","No","No","No","Most of the time"
"446",2016,"F","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"447",2016,"M","10th","Yes","75","Today","Yes","Yes","Yes","No","1","Today","Yes","Yes","No","Sometimes"
"448",2016,"F","10th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","Yes","Yes","Rarely"
"449",2016,"F","10th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Never"
"450",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"451",2016,"F","10th","Yes","35","Today","Yes","Yes","Yes","Yes","4","Last Year","Yes","No","No","Always"
"452",2016,"M","10th","Yes","7","Last Month","Yes","Yes","Yes","Yes","2","Today","Yes","Yes","Yes","Always"
"453",2016,"M","10th","Yes","75","Today","Yes","Yes","Yes","Yes","6","Today","Yes","Yes","No","Rarely"
"454",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","I do not use the internet"
