"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"207",2021,"1","9th","Yes","20","Last 7 Days",NA,NA,NA,"Yes","1",NA,NA,NA,"Yes","No","Yes","Agree","Rarely","Rarely"
"208",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"209",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Never","I do not use the internet"
"210",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"211",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree",NA,"Never"
"212",2021,"1","9th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Disagree","Always","Sometimes"
"213",2021,"1","9th","No",NA,NA,"No","No","Yes","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"214",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Never"
"215",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Rarely","I do not use the internet"
"216",2021,"1","9th","Yes",NA,NA,NA,NA,NA,"No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Always","Never"
"217",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"218",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Never"
"219",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"220",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Most of the time"
"221",2021,"1","9th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No",NA,NA,NA,"Strongly Agree","Rarely","Rarely"
"222",2021,"2","9th","Yes","1","Last Month",NA,NA,NA,"Yes","1",NA,NA,NA,"No","No","Yes","Disagree","Always","Most of the time"
"223",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree",NA,"Never"
"224",2021,"2","9th","Yes","15","Last 7 Days",NA,NA,NA,"Yes","1",NA,NA,NA,"Yes","Yes","Yes","Agree","Never","Sometimes"
"225",2021,"1","9th","Yes","6",NA,NA,NA,NA,"Yes","0",NA,NA,NA,"Not Sure","No",NA,"Disagree","Sometimes","Sometimes"
"226",2021,"1","9th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Never"
"227",2021,"2","9th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Most of the time"
"228",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"229",2021,"1","9th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"Yes","No","No","No","No","No","Agree","Sometimes","Sometimes"
"230",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"231",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Sometimes","Sometimes"
"232",2021,"2","Unplaced","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"233",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"234",2021,"2","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"235",2021,"2","10th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Most of the time"
"236",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"237",2021,"2","10th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"238",2021,"2","10th","Yes","2","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Yes","No","Yes","Strongly Agree","Most of the time","Sometimes"
"239",2021,"2","10th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"240",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Most of the time"
"241",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"242",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Sometimes"
"243",2021,"2","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"244",2021,"1","10th","No",NA,NA,"Yes","No","Yes","No",NA,"Yes","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"245",2021,"2","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"246",2021,"2","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Sometimes"
"247",2021,"2","10th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree","Never","Rarely"
"248",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"249",2021,"1","10th","Yes","1","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Yes","No","Yes","Strongly Agree","Never","Never"
"250",2021,"2","11th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"251",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Most of the time","Rarely"
"252",2021,"2","10th","Yes","1","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","No","No",NA,"Agree","Sometimes","Sometimes"
"253",2021,"2","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"254",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"255",2021,"1","11th","No",NA,NA,"No","Yes","No","No",NA,"No","No","No","Yes",NA,NA,"Disagree","Sometimes","Never"
"256",2021,"1","11th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"257",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Disagree",NA,NA
"258",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Never","Rarely"
"259",2021,"1","11th","Yes","10","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Yes","No",NA,"Strongly Agree","Never",NA
"260",2021,"1","11th","Yes","12","Today",NA,NA,NA,"Yes","30",NA,NA,NA,"No","No","Yes",NA,"Sometimes",NA
"261",2021,"1","11th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"262",2021,"1","11th","Yes","24","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Yes","Yes","Yes","Agree","Most of the time",NA
"263",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"264",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes","No",NA,"Strongly Agree","Always","Never"
"265",2021,"2","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Never"
"266",2021,"2","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"267",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes","No",NA,"Strongly Disagree","Sometimes","Never"
"268",2021,"2","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Never"
"269",2021,"2","11th","Yes","0","1-4 Years Ago",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,NA,NA,NA
"270",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA
"271",2021,"2","11th","Yes","30","Today",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes","Yes","Yes","Strongly Agree","Always","Always"
"272",2021,"2","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"273",2021,"2","11th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Never","Never"
"274",2021,"1","11th","No",NA,NA,"Yes","No","Yes","Yes","5",NA,NA,NA,"Yes","Yes","Yes","Agree","Sometimes","Sometimes"
"275",2021,"2","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"276",2021,"2","12th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"277",2021,"2","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Always","Most of the time"
"278",2021,"1","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Most of the time"
"279",2021,"1","12th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Rarely"
"280",2021,"1","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"281",2021,"1","12th","Yes","0","1-4 Years Ago",NA,NA,NA,"Yes","0",NA,NA,NA,"Not Sure",NA,NA,"Agree","Rarely","Rarely"
"282",2021,"2","12th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"Yes","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"283",2021,"2","12th","Yes","2","Last Month",NA,NA,NA,"No",NA,"No","No","No","Yes","Yes","No","Disagree","Most of the time","Rarely"
"284",2021,"2","12th","Yes","17","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Not Sure","Yes","Yes","Strongly Agree","Sometimes","Sometimes"
"285",2021,"2","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure","Yes","Yes","Agree","Never","Never"
"286",2021,"1","12th","No",NA,NA,"Yes","Yes","No","Yes","4",NA,NA,NA,"Yes","No","Yes","Strongly Agree","Rarely","Never"
"287",2021,"1","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Never"
"288",2021,"1","12th","No",NA,NA,"Yes","Yes","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Disagree","Most of the time","Always"
"289",2021,"1","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"290",2021,"1","12th","Yes","15","Today",NA,NA,NA,"Yes","0",NA,NA,NA,"No","No","No","Disagree","I do not use the internet","Never"
"291",2021,"2","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"292",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time",NA
"293",2021,"1","9th","Yes","0","Last Year",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,"Agree","Sometimes",NA
"294",2021,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2021,"2","9th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Never"
"296",2021,"2","12th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Most of the time","Sometimes"
"297",2021,"1","9th","No",NA,NA,"Yes","Yes","Yes","No",NA,"No","No","No","Yes",NA,NA,"Disagree","Always",NA
"298",2021,"2","9th","No",NA,NA,"Yes","Yes","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Rarely","Most of the time"
"299",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"300",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Most of the time","Sometimes"
"301",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"302",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Most of the time"
"303",2021,"1","9th","Yes","0","5 Years Ago",NA,NA,NA,"No",NA,"Yes","No","No","Not Sure",NA,NA,"Agree","Never","Most of the time"
"304",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"305",2021,"2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"306",2021,"1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"307",2021,"2","9th","Yes","0","Last Year",NA,NA,NA,"No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"308",2021,"1","9th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"Yes","No","No","No",NA,NA,"Agree","Rarely","Most of the time"
"309",2021,"2","9th","Yes","1","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Yes","No",NA,"Strongly Agree","Sometimes","Sometimes"
"310",2021,"2","10th","Yes","15","Today",NA,NA,NA,"No",NA,"No","No","No","Yes","No","No","Agree","Rarely","Rarely"
"311",2021,"1","10th","No",NA,NA,"Yes","Yes","Yes","No",NA,"No","No","No","No",NA,NA,"Agree","Sometimes",NA
"312",2021,"2","10th","No",NA,NA,"Yes","Yes","Yes","No",NA,"No","No","No","Not Sure",NA,NA,"Disagree","Never","Sometimes"
"313",2021,"1","10th","Yes","0","Last Year",NA,NA,NA,"No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Sometimes"
"314",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"315",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"316",2021,"1","10th","Yes","30","Today",NA,NA,NA,"No",NA,"No","No","No","Yes","Yes","No","Strongly Disagree","Always",NA
"317",2021,"1","10th","Yes","15","Last 7 Days",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes",NA,NA,NA
"318",2021,"2","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Rarely"
"319",2021,"1","11th","Yes","0","Last 6 Months",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,"Agree","Sometimes","Never"
"320",2021,"2","11th","No",NA,NA,"No","No","No","Yes","0",NA,NA,NA,"Yes",NA,NA,"Strongly Agree","Never","Sometimes"
"321",2021,"1","11th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Disagree","Sometimes","Sometimes"
"322",2021,"1","11th","Yes","30","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","No","Yes","Yes","Strongly Agree","Rarely","I do not use the internet"
"323",2021,"2","11th","Yes","1","Last 7 Days",NA,NA,NA,"No",NA,"Yes","No","No","No","No","Yes","Agree","Rarely","Rarely"
"324",2021,"1","11th","Yes","30","Today",NA,NA,NA,"No",NA,"No","No","No","Yes","Yes","No","Disagree","Most of the time","Sometimes"
"325",2021,"1","11th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","I do not use the internet","Never"
"326",2021,"2","Unplaced","No",NA,NA,"No","No","No","Yes","0",NA,NA,NA,"No",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"327",2021,"1","12th","Yes","1","Last Month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2021,"1","12th","Yes","2","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Yes","No","Yes","Disagree","Rarely","Never"
"329",2021,"1","12th","Yes","30","Last 7 Days",NA,NA,NA,"Yes","0",NA,NA,NA,"No","No","No","Strongly Disagree","Never","I do not use the internet"
"330",2021,"1","12th","Yes","10","Last Month",NA,NA,NA,"Yes","1",NA,NA,NA,"Yes","No","No","Agree","Never","Rarely"
"331",2021,"2","12th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Always","Sometimes"
"332",2021,"2","12th","Yes","12","Last Month",NA,NA,NA,"Yes","1",NA,NA,NA,"Yes","Yes","Yes","Agree","Sometimes","Rarely"
"333",2021,"2","12th","Yes","20","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Yes","No","Yes","Strongly Agree","Never","Never"
"334",2021,"1","12th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"335",2021,"2","12th","Yes","0","1-4 Years Ago",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"336",2021,"1","12th","Yes","8","Last 7 Days",NA,NA,NA,"No",NA,"No","No","No","Not Sure","No","No","Agree","Never","Rarely"
"337",2021,"2","12th","Yes","0","Last Year",NA,NA,NA,"No",NA,"Yes","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"338",2021,"2","12th","Yes","7","Last Month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2021,"2","11th","Yes","1","Last Month",NA,NA,NA,"No",NA,"No","No","No","Not Sure","Yes","No","Agree","Most of the time","Never"
"340",2021,"1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Most of the time"
"341",2021,"M","6th","No",NA,NA,"No","Yes","No","No",NA,"No","Yes","No","Yes","No","No","Strongly Disagree","Most of the time","Rarely"
"342",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"343",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes","No","No","Disagree","Always",NA
"344",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Always","Sometimes"
"345",2021,"M","6th","No",NA,NA,"No","Yes","No","Yes","0",NA,NA,NA,"Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"346",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","No","Yes","Yes","Strongly Disagree","Never","Always"
"347",2021,"M","6th","Yes","13","Last Month",NA,NA,NA,"No",NA,"Yes","No","No","Yes","No","Yes","Agree","Never","I do not use the internet"
"348",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Always","Most of the time"
"349",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"350",2021,"M","6th","Yes",NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,"Not Sure",NA,NA,"Agree","I do not use the internet","Most of the time"
"351",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Rarely"
"352",2021,"M","6th","No",NA,NA,"No","No","No","Yes","0",NA,NA,NA,"Yes",NA,NA,"Strongly Agree","Always","Rarely"
"353",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"354",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Disagree","Never","Most of the time"
"355",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"356",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,"Strongly Disagree","Most of the time","Sometimes"
"357",2021,"M","6th","Yes","0",NA,NA,NA,NA,"No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"358",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Most of the time","Always"
"359",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"360",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Sometimes","Rarely"
"361",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure","No","No","Disagree","Never","Never"
"362",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree",NA,"Never"
"363",2021,"M","6th","No",NA,NA,"No",NA,"No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","I do not use the internet","Never"
"364",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Sometimes","Most of the time"
"365",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Never",NA
"366",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree","Never","Never"
"367",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree","Never","Never"
"368",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","I do not use the internet",NA
"369",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"370",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes",NA
"371",2021,"M","6th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Disagree","Never","I do not use the internet"
"372",2021,"M","6th","No",NA,NA,"Yes","No","Yes","No",NA,"Yes","No","Yes","Not Sure",NA,NA,"Strongly Agree","Sometimes","Rarely"
"373",2021,"M","6th","No",NA,NA,"Yes","Yes","No","No",NA,"Yes","Yes","No","Not Sure",NA,NA,"Strongly Agree","Never",NA
"374",2021,"M","6th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,NA,NA,NA
"375",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Always","Sometimes"
"376",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"377",2021,"F","7th","No",NA,NA,"No","Yes","No","Yes","2",NA,NA,NA,"Not Sure","No","No","Strongly Disagree","I do not use the internet","Rarely"
"378",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"379",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,NA,NA,NA
"380",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","I do not use the internet","Rarely"
"381",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"382",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure","No",NA,"Strongly Agree","Rarely","Rarely"
"383",2021,"F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"384",2021,"F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Rarely"
"385",2021,"1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
