"","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"294",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2,4,1,0,4,NA,NA,NA,2,NA,4,4,4,3,NA,NA,1,2,2
"296",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,5,4
"297",1,4,2,NA,NA,2,1,2,2,NA,4,4,4,1,NA,NA,3,6,NA
"298",2,4,2,NA,NA,2,2,3,2,NA,3,3,3,2,NA,NA,4,3,5
"299",1,4,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,1,4,4
"300",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,5,4
"301",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"302",1,4,2,NA,NA,3,4,4,2,NA,4,4,3,1,NA,NA,2,4,5
"303",1,4,1,0,7,NA,NA,NA,2,NA,2,4,4,3,NA,NA,2,2,5
"304",2,4,2,NA,NA,3,4,3,2,NA,4,4,4,1,NA,NA,1,2,2
"305",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"306",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"307",2,4,1,0,5,NA,NA,NA,2,NA,4,4,4,3,NA,NA,1,4,4
"308",1,4,1,0,4,NA,NA,NA,2,NA,2,4,4,2,NA,NA,2,3,5
"309",2,4,1,1,2,NA,NA,NA,2,NA,3,3,3,1,2,NA,1,4,4
"310",2,5,1,15,1,NA,NA,NA,2,NA,4,4,4,1,2,5,2,3,3
"311",1,5,2,NA,NA,1,2,1,2,NA,4,4,4,2,NA,NA,2,4,NA
"312",2,5,2,NA,NA,2,1,2,2,NA,4,4,4,3,NA,NA,3,2,4
"313",1,5,1,0,5,NA,NA,NA,2,NA,4,4,4,3,NA,NA,1,3,4
"314",1,5,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,2,4,3
"315",1,5,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,2,4,4
"316",1,5,1,30,1,NA,NA,NA,2,NA,4,4,4,1,1,5,4,6,NA
"317",1,5,1,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA
"318",2,6,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,1,5,3
"319",1,6,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,4,2
"320",2,6,2,NA,NA,4,4,4,1,0,NA,NA,NA,1,NA,NA,1,2,4
"321",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,4,4
"322",1,6,1,30,2,NA,NA,NA,2,NA,3,3,4,2,1,3,1,3,1
"323",2,6,1,1,2,NA,NA,NA,2,NA,2,3,3,2,2,1,2,3,3
"324",1,6,1,30,1,NA,NA,NA,2,NA,4,4,4,1,1,5,3,5,4
"325",1,6,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,4,1,2
"326",2,8,2,NA,NA,4,4,4,1,0,NA,NA,NA,2,NA,NA,1,4,4
"327",1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",1,7,1,2,2,NA,NA,NA,2,NA,4,4,4,1,2,1,3,3,2
"329",1,7,1,30,2,NA,NA,NA,1,0,NA,NA,NA,2,2,5,4,2,1
"330",1,7,1,10,3,NA,NA,NA,1,1,NA,NA,NA,1,2,5,2,2,3
"331",2,7,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,6,4
"332",2,7,1,12,3,NA,NA,NA,1,1,NA,NA,NA,1,1,3,2,4,3
"333",2,7,1,20,2,NA,NA,NA,2,NA,4,4,4,1,2,2,1,2,2
"334",1,7,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,3
"335",2,7,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,2
"336",1,7,1,8,2,NA,NA,NA,2,NA,3,3,3,3,2,5,2,2,3
"337",2,7,1,0,5,NA,NA,NA,2,NA,2,3,3,2,NA,NA,2,3,3
"338",2,7,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2,6,1,1,3,NA,NA,NA,2,NA,4,4,4,3,1,5,2,5,2
"340",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,5
"341",1,1,2,NA,NA,3,1,3,2,NA,4,2,3,1,2,5,4,5,3
"342",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"343",1,1,2,NA,NA,1,3,4,2,NA,4,4,4,1,2,5,3,6,NA
"344",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,6,4
"345",1,1,2,NA,NA,4,2,4,1,0,NA,NA,NA,1,NA,NA,1,4,3
"346",1,1,2,NA,NA,4,4,4,2,NA,2,3,4,2,1,2,4,2,6
"347",1,1,1,13,3,NA,NA,NA,2,NA,2,3,4,1,2,3,2,2,1
"348",2,1,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,2,6,5
"349",2,1,2,NA,NA,3,3,3,2,NA,4,4,4,3,NA,NA,1,4,4
"350",1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,2,1,5
"351",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"352",1,1,2,NA,NA,4,4,4,1,0,NA,NA,NA,1,NA,NA,1,6,3
"353",2,1,2,NA,NA,4,3,4,2,NA,4,3,3,NA,NA,NA,NA,NA,NA
"354",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,3,2,5
"355",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"356",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,4,5,4
"357",2,1,1,0,NA,NA,NA,NA,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"358",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,5,6
"359",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"360",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"361",2,1,2,NA,NA,4,3,4,2,NA,4,4,4,3,2,5,3,2,2
"362",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,NA,2
"363",1,1,2,NA,NA,3,NA,3,2,NA,3,3,3,3,NA,NA,2,1,2
"364",1,1,2,NA,NA,3,3,3,2,NA,2,3,3,1,NA,NA,2,4,5
"365",2,1,2,NA,NA,2,3,3,2,NA,3,3,3,2,NA,NA,2,2,NA
"366",1,1,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,3,2,2
"367",2,1,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,3,2,2
"368",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,NA
"369",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"370",1,1,2,NA,NA,2,3,4,2,NA,4,4,4,1,NA,NA,1,4,NA
"371",2,1,2,NA,NA,2,4,4,2,NA,4,4,4,3,NA,NA,4,2,1
"372",1,1,2,NA,NA,2,4,2,2,NA,2,4,2,3,NA,NA,1,4,3
"373",2,1,2,NA,NA,2,2,4,2,NA,2,2,4,3,NA,NA,1,2,NA
"374",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"375",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,4
"376",1,2,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"377",2,2,2,NA,NA,4,2,3,1,2,NA,NA,NA,3,2,5,4,1,3
"378",2,2,2,NA,NA,2,4,4,2,NA,3,4,4,2,NA,NA,1,3,3
"379",NA,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,NA,NA,NA
"380",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,3
"381",1,2,2,NA,NA,1,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"382",2,2,2,NA,NA,4,3,4,2,NA,4,4,4,3,2,NA,1,3,3
"383",2,2,2,NA,NA,2,3,3,2,NA,1,3,3,1,NA,NA,2,4,4
"384",1,2,2,NA,NA,3,3,4,2,NA,3,3,4,3,NA,NA,2,3,3
"385",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"386",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,1
"387",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"388",1,3,2,NA,NA,4,4,4,2,NA,3,4,3,1,NA,NA,2,5,4
"389",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"390",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"391",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"392",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,4,4,4
"393",2,4,2,NA,NA,2,4,4,2,NA,3,4,4,1,NA,NA,NA,NA,NA
"394",2,3,2,NA,NA,4,4,4,2,NA,2,4,4,1,NA,NA,2,4,4
"395",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,NA,NA,NA
"396",1,4,1,15,1,NA,NA,NA,1,5,NA,NA,NA,1,1,5,4,3,4
"397",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"398",2,4,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,2,4,3
"399",2,4,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,5,6
"400",2,4,1,2,3,NA,NA,NA,2,NA,4,4,3,1,1,2,2,5,3
"401",1,4,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,3
"402",2,4,1,21,1,NA,NA,NA,2,NA,4,4,4,1,2,NA,2,4,5
"403",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"404",2,4,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,2,2,2
"405",1,4,2,NA,NA,3,3,4,2,NA,4,4,4,2,NA,NA,2,3,3
"406",2,4,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,1,5,2,5,5
"407",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"408",2,4,1,20,1,NA,NA,NA,1,0,NA,NA,NA,1,2,NA,2,3,3
"409",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"410",1,4,2,NA,NA,4,3,3,2,NA,3,3,3,2,NA,NA,2,4,3
"411",2,4,2,NA,NA,3,2,3,1,0,NA,NA,NA,2,1,5,3,2,4
"412",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,4
"413",1,4,1,0,5,NA,NA,NA,1,0,NA,NA,NA,3,NA,NA,2,3,4
"414",2,4,2,NA,NA,3,4,3,2,NA,4,4,4,3,NA,NA,1,3,4
"415",1,4,1,1,3,NA,NA,NA,1,0,NA,NA,NA,1,2,1,2,3,2
"416",2,5,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,2,4,3
"417",2,5,1,26,1,NA,NA,NA,2,NA,2,3,3,1,1,1,2,4,6
"418",1,5,1,0,6,NA,NA,NA,2,NA,1,4,4,2,NA,NA,2,5,3
"419",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,2
"420",2,5,1,3,3,NA,NA,NA,2,NA,4,4,4,3,2,1,2,3,3
"421",1,5,2,NA,NA,4,4,3,2,NA,4,4,4,1,NA,NA,1,6,2
"422",1,5,1,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",1,5,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,1,2,2
"424",1,5,1,0,6,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,3,2,3
"425",1,5,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,2,4,3
"426",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,4
"427",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"428",1,6,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,3,4
"429",2,6,1,0,5,NA,NA,NA,2,NA,2,4,3,1,NA,NA,2,3,3
"430",1,6,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,1,1,1,3,5
"431",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,4
"432",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"433",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,1,1
"434",2,6,1,30,1,NA,NA,NA,1,3,NA,NA,NA,1,1,3,2,5,5
"435",2,6,1,5,2,NA,NA,NA,2,NA,4,4,4,1,2,5,2,3,3
"436",2,6,1,0,6,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,3,3
"437",2,6,1,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",1,7,1,20,1,NA,NA,NA,1,0,NA,NA,NA,1,2,NA,2,2,2
"439",2,5,2,NA,NA,4,2,3,2,NA,1,2,3,1,NA,NA,2,4,4
"440",2,5,2,NA,NA,3,4,4,2,NA,3,4,4,2,NA,NA,1,3,3
"441",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,4
"443",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,4
"444",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"445",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"446",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,6
"447",2,5,1,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",1,5,1,1,3,NA,NA,NA,2,NA,4,3,3,1,2,2,2,NA,NA
"449",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"450",2,6,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,1,5,6
"451",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,NA,2,NA,NA,NA,NA
"452",1,6,1,0,6,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,1,4,NA
"453",1,6,1,0,6,NA,NA,NA,2,NA,3,4,4,NA,NA,NA,NA,4,NA
"454",2,7,1,30,2,NA,NA,NA,1,0,NA,NA,NA,1,2,1,2,6,NA
"455",1,7,1,0,7,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,1,3,3
"456",1,7,1,10,3,NA,NA,NA,1,0,NA,NA,NA,1,1,1,1,4,5
"457",2,7,1,1,3,NA,NA,NA,2,NA,2,3,3,1,2,3,2,4,3
"458",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,3
"459",1,7,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,1,4,3
"460",2,7,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"461",2,7,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,4,5
"462",2,7,2,NA,NA,2,2,3,2,NA,4,4,4,1,NA,NA,1,4,4
"463",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,5
"464",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,3
"465",1,7,1,1,3,NA,NA,NA,2,NA,4,4,4,3,2,4,4,1,3
"466",1,6,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,NA,2,NA
"467",1,7,2,NA,NA,3,3,3,1,0,NA,NA,NA,3,NA,NA,1,3,4
"468",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"469",2,7,2,NA,NA,3,3,3,2,NA,4,4,3,2,NA,NA,3,4,6
"470",1,7,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,2,2
"471",1,7,1,30,1,NA,NA,NA,1,0,NA,NA,NA,2,2,5,3,3,3
"472",1,7,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,1,2,2
"473",2,5,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,1,2,2,2,3
"474",2,1,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,1,3,3
"475",1,1,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,5,3
"476",2,1,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,1,4,3
"477",1,1,1,2,2,NA,NA,NA,1,0,NA,NA,NA,1,2,3,1,6,3
"478",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,2
"479",1,1,2,NA,NA,4,4,4,2,NA,3,3,3,2,NA,NA,1,3,4
"480",2,1,2,NA,NA,3,3,4,2,NA,4,4,4,3,NA,NA,2,4,3
"481",2,1,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,NA,3
"482",2,1,2,NA,NA,4,4,2,2,NA,4,4,4,2,NA,NA,1,2,3
"483",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"484",1,1,2,NA,NA,1,4,4,2,NA,2,4,4,2,NA,NA,1,2,2
"485",1,1,2,NA,NA,2,2,4,2,NA,4,4,4,1,NA,NA,2,5,4
"486",2,1,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,2,3,3
"487",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"488",2,1,2,NA,NA,4,3,3,2,NA,2,3,3,3,NA,NA,1,3,4
"489",1,1,2,NA,NA,3,3,3,2,NA,2,3,3,1,NA,NA,2,4,3
"490",2,1,2,NA,NA,4,4,3,2,NA,4,4,4,2,NA,NA,1,4,4
"491",2,1,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,2,4,4
"492",1,1,2,NA,NA,2,2,2,2,NA,3,3,3,3,NA,NA,1,4,5
"493",2,1,2,NA,NA,4,4,4,2,NA,3,4,4,2,NA,NA,2,3,2
"494",2,1,1,0,7,NA,NA,NA,2,NA,2,3,3,3,NA,NA,1,3,2
"495",2,1,2,NA,NA,3,4,3,2,NA,4,4,4,3,NA,NA,2,3,2
"496",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"497",1,2,2,NA,NA,4,3,3,2,NA,3,3,4,1,NA,NA,1,6,6
"498",1,2,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,2,6
"499",1,2,1,5,3,NA,NA,NA,2,NA,4,4,4,2,2,NA,1,2,2
"500",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"501",1,2,2,NA,NA,4,4,4,1,0,NA,NA,NA,1,NA,NA,2,2,2
"502",2,2,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,4,2,2
"503",1,2,2,NA,NA,1,3,4,2,NA,2,4,4,1,NA,NA,NA,6,NA
"504",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,6
"505",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,6
"506",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,4
"507",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,NA
"508",1,2,2,NA,NA,3,4,3,2,NA,4,4,4,3,NA,NA,2,3,3
"509",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,6
"510",2,2,2,NA,NA,1,2,3,2,NA,2,3,4,1,NA,NA,1,6,6
"511",1,2,1,10,2,NA,NA,NA,1,1,NA,NA,NA,3,1,NA,2,4,2
"512",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,1
"513",1,2,1,0,5,NA,NA,NA,2,NA,3,4,4,1,NA,NA,1,4,3
"514",1,2,1,1,2,NA,NA,NA,2,NA,4,3,4,2,2,2,4,1,1
"515",1,3,2,NA,NA,1,4,4,2,NA,2,4,4,1,NA,NA,4,5,4
"516",2,3,2,NA,NA,3,3,3,2,NA,4,3,4,1,NA,NA,2,4,6
"517",2,3,2,NA,NA,2,3,3,2,NA,4,4,4,2,NA,NA,1,3,3
"518",2,3,1,15,2,NA,NA,NA,2,NA,2,3,3,2,2,1,4,4,5
"519",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"520",1,3,1,2,3,NA,NA,NA,2,NA,2,3,3,2,2,1,2,3,3
"521",1,3,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,4,5,3
"522",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"523",1,3,1,12,2,NA,NA,NA,1,0,NA,NA,NA,1,1,4,2,3,5
"524",2,3,1,NA,NA,NA,NA,NA,2,NA,4,4,4,2,NA,NA,2,2,2
"525",2,3,1,4,2,NA,NA,NA,2,NA,2,3,3,1,1,NA,2,2,2
"526",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"527",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"528",1,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"529",2,3,1,15,3,NA,NA,NA,2,NA,4,4,4,2,2,1,1,3,4
"530",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"531",2,3,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,2,1,2,4,3
"532",2,3,2,NA,NA,4,4,4,1,0,NA,NA,NA,2,NA,NA,1,3,4
"533",2,3,1,25,3,NA,NA,NA,1,3,NA,NA,NA,1,2,1,2,5,4
"534",1,2,1,1,3,NA,NA,NA,2,NA,4,4,4,1,2,1,1,2,2
"535",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"536",1,5,2,NA,NA,2,3,3,2,NA,2,3,3,1,NA,NA,1,4,4
"537",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"538",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,2
"539",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,6
"540",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"541",1,5,2,NA,NA,3,4,4,2,NA,3,3,4,1,NA,NA,2,4,3
"542",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"543",2,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,3,5,2
"544",2,5,2,NA,NA,3,4,4,2,NA,3,4,4,1,NA,NA,2,5,3
"545",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,3
"546",2,4,2,NA,NA,2,4,4,2,NA,1,4,4,1,NA,NA,1,5,4
"547",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"548",2,4,2,NA,NA,4,4,4,1,0,NA,NA,NA,2,NA,NA,1,2,2
"549",2,4,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,2,2,4
"550",2,5,2,NA,NA,3,4,3,2,NA,4,4,4,1,NA,NA,2,4,5
"551",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"552",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,5
"553",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"554",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"555",2,4,2,NA,NA,2,2,3,2,NA,2,3,3,1,NA,NA,4,6,5
"556",1,6,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,4,3
"557",2,6,1,0,5,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,1,4,2
"558",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"559",1,4,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,4,4
"560",2,4,2,NA,NA,4,4,4,2,NA,2,3,2,2,NA,NA,2,3,2
"561",2,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,4,4
"562",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"563",2,4,1,0,4,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,2,5,4
"564",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"566",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,1,1
"567",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,1,1
"568",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,3
"569",1,4,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"570",1,4,2,NA,NA,3,4,4,2,NA,4,3,4,1,NA,NA,1,4,2
"571",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"572",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,5,5
"573",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,1,1
"574",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,5
"575",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,3
"576",1,4,1,24,1,NA,NA,NA,2,NA,4,4,4,1,2,1,2,4,2
"577",1,4,2,NA,NA,2,4,4,2,NA,2,4,4,2,NA,NA,1,3,4
"578",2,4,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,4,2
"579",1,4,2,NA,NA,4,3,3,2,NA,4,3,3,1,NA,NA,2,3,2
"580",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"581",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,5,5
"582",1,6,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,2,1,2,1,1
"583",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,4,NA
"584",1,4,1,1,2,NA,NA,NA,2,NA,4,4,4,3,2,1,2,3,2
"585",1,4,1,0,4,NA,NA,NA,2,NA,3,4,4,2,NA,NA,NA,NA,NA
"586",1,4,2,NA,NA,4,2,4,2,NA,4,4,4,1,NA,NA,3,3,3
"587",1,4,2,NA,NA,4,4,3,2,NA,3,4,4,1,NA,NA,3,5,5
